,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
712,9661-JALZV,Female,False,False,False,58,True,True,No,,,,,,,Two year,True,Credit card (automatic),24.700000762939453,1519.0,False
713,5433-KYGHE,Female,False,False,True,14,True,True,Fiber optic,True,False,False,True,False,False,Month-to-month,True,Mailed check,86.0,1164.050048828125,False
714,4312-KFRXN,Male,False,True,False,72,True,True,No,,,,,,,Two year,False,Mailed check,25.399999618530273,1710.9000244140625,False
715,5575-TPIZQ,Male,False,False,False,46,True,True,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Credit card (automatic),89.1500015258789,4245.5498046875,False
716,0114-IGABW,Female,False,True,False,71,False,,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),58.25,4145.89990234375,False
717,9944-AEXBM,Male,False,False,False,32,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),85.6500015258789,2664.300048828125,False
718,1853-ARAAQ,Female,False,False,False,26,False,,DSL,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),50.349998474121094,1277.5,False
719,6952-OMNWB,Male,True,True,False,68,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Credit card (automatic),80.3499984741211,5589.2998046875,False
720,4697-LUPSU,Male,False,True,True,2,True,False,No,,,,,,,One year,False,Mailed check,20.200000762939453,34.75,False
721,8434-VGEQQ,Male,False,True,True,61,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.549999237060547,1305.949951171875,False
722,4952-YSOGZ,Female,False,True,True,4,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.94999694824219,381.29998779296875,True
723,1589-AGTLK,Male,False,False,False,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.349998474121094,141.5,True
724,5244-IRFIH,Male,True,True,False,33,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.5,3105.550048828125,True
725,6549-YMFAW,Male,True,True,False,9,True,False,No,,,,,,,Month-to-month,True,Mailed check,21.25,204.5500030517578,False
726,4950-HKQTE,Female,False,False,False,22,True,True,No,,,,,,,Two year,False,Mailed check,26.25,605.9000244140625,False
727,6786-OBWQR,Female,False,True,True,5,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.8499984741211,356.1000061035156,False
728,2684-EIWEO,Female,True,False,False,30,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,False,Credit card (automatic),91.69999694824219,2758.14990234375,True
729,2753-JMMCV,Male,False,False,False,65,True,True,DSL,False,True,True,True,False,True,Two year,True,Credit card (automatic),74.19999694824219,4805.64990234375,False
730,6439-GTPCA,Female,False,False,False,45,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Electronic check,87.25,3941.699951171875,True
731,6621-YOBKI,Male,False,False,False,5,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.350000381469727,92.75,False
732,1216-JWVUX,Male,False,True,True,25,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,75.5,1901.050048828125,False
733,7564-GHCVB,Female,False,True,True,72,True,True,Fiber optic,True,False,False,False,False,False,Two year,False,Bank transfer (automatic),79.05000305175781,5730.7001953125,False
734,1173-NOEYG,Female,False,True,False,27,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Bank transfer (automatic),90.1500015258789,2423.39990234375,False
735,7595-EHCDL,Male,False,True,True,32,False,,DSL,False,False,True,False,True,True,Month-to-month,False,Credit card (automatic),50.599998474121094,1653.449951171875,False
736,6647-ZEDXT,Female,False,False,False,30,True,True,Fiber optic,False,True,True,True,True,True,One year,False,Credit card (automatic),110.44999694824219,3327.050048828125,False
737,2521-NPUZR,Male,False,True,False,70,True,False,Fiber optic,True,True,True,True,False,True,Two year,False,Credit card (automatic),101.0,7085.5,False
738,1307-TVUFB,Male,True,False,False,42,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),79.3499984741211,3344.10009765625,False
739,7503-MIOGA,Female,True,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),89.8499984741211,6697.35009765625,False
740,4381-MHQDC,Female,False,False,False,47,True,True,DSL,True,False,True,True,False,False,Two year,True,Mailed check,65.0,2879.89990234375,False
741,6923-JHPMP,Female,False,False,False,2,True,False,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Electronic check,80.44999694824219,137.10000610351562,False
742,5138-WVKYJ,Male,False,False,False,10,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Electronic check,98.55000305175781,1008.5499877929688,True
743,4018-PPNDW,Female,False,True,True,61,True,True,No,,,,,,,Two year,True,Mailed check,24.100000381469727,1551.5999755859375,False
744,1635-FJFCC,Female,False,False,False,5,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),44.04999923706055,202.14999389648438,False
745,2499-AJYUA,Female,True,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),110.80000305175781,7882.25,False
746,6919-ELBGL,Male,True,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),114.94999694824219,8196.400390625,False
747,3966-HRMZA,Female,True,False,False,3,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Mailed check,75.05000305175781,202.89999389648438,False
748,6425-JWTDV,Male,False,True,False,48,True,False,No,,,,,,,Two year,False,Mailed check,19.25,855.0999755859375,False
749,8405-IGQFX,Female,False,False,False,63,True,False,Fiber optic,False,False,True,True,True,False,One year,True,Credit card (automatic),90.05000305175781,5817.0,False
750,8224-IVVPA,Female,False,False,False,27,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Mailed check,56.70000076293945,1652.949951171875,False
751,9477-LGWQI,Male,False,True,True,70,True,False,DSL,True,True,True,False,True,True,Two year,True,Credit card (automatic),80.1500015258789,5600.14990234375,False
752,1410-RSCMR,Male,False,True,True,7,True,False,DSL,True,False,True,True,False,True,Month-to-month,True,Credit card (automatic),71.3499984741211,515.75,False
753,3115-CZMZD,Male,False,False,True,0,True,False,No,,,,,,,Two year,False,Mailed check,20.25,,False
754,0139-IVFJG,Female,False,True,False,2,True,False,Fiber optic,True,True,False,False,True,False,Month-to-month,False,Electronic check,90.3499984741211,190.5,False
755,6683-VLCTZ,Male,True,False,False,20,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.55000305175781,1842.800048828125,True
756,5730-DBDSI,Male,False,False,False,66,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.700000762939453,1253.800048828125,False
757,0030-FNXPP,Female,False,False,False,3,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.850000381469727,57.20000076293945,False
758,2189-WWOEW,Female,False,False,True,15,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),85.9000015258789,1269.550048828125,True
759,5684-FJVYR,Female,False,True,True,72,True,True,Fiber optic,True,True,False,True,False,False,Two year,True,Bank transfer (automatic),90.3499984741211,6563.39990234375,False
760,4013-GUXND,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.799999237060547,20.799999237060547,False
761,1894-IGFSG,Female,False,False,False,22,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,89.25,1907.8499755859375,True
762,7379-POKDZ,Male,False,True,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.30000305175781,208.85000610351562,True
763,1266-NZYUI,Female,False,True,True,72,True,True,DSL,True,False,True,True,False,False,Two year,False,Bank transfer (automatic),66.8499984741211,4758.7998046875,False
764,7969-FFOWG,Male,False,True,True,65,True,False,No,,,,,,,Two year,False,Mailed check,19.899999618530273,1292.5999755859375,False
765,4718-DHSMV,Female,False,False,False,11,False,,DSL,False,False,False,False,True,False,Month-to-month,True,Mailed check,35.79999923706055,363.1499938964844,False
766,5175-WLYXL,Male,False,False,False,22,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,78.8499984741211,1600.25,False
767,7817-OMJNA,Male,False,False,False,14,True,False,No,,,,,,,One year,False,Bank transfer (automatic),20.399999618530273,275.70001220703125,False
768,8728-SKJLR,Male,False,False,False,41,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Electronic check,74.25,3089.10009765625,False
769,3137-NYQQI,Male,False,True,False,17,True,False,DSL,True,True,False,False,False,True,One year,False,Mailed check,64.80000305175781,1175.5999755859375,False
770,7706-DZNKK,Male,False,False,False,11,True,False,No,,,,,,,Month-to-month,True,Credit card (automatic),20.450000762939453,237.3000030517578,False
771,0236-HFWSV,Male,False,False,False,15,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.3499984741211,1444.6500244140625,True
772,3900-AQPHZ,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.899999618530273,19.899999618530273,True
773,5842-POCOP,Female,False,True,False,5,True,False,Fiber optic,True,False,True,False,False,True,Month-to-month,True,Mailed check,88.9000015258789,454.1499938964844,True
774,2037-XJFUP,Male,False,True,False,33,True,False,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,95.80000305175781,3036.75,True
775,8823-RLPWL,Female,False,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Credit card (automatic),110.6500015258789,8065.64990234375,False
776,9505-SQFSW,Female,False,True,True,3,False,,DSL,False,True,False,False,False,True,Month-to-month,False,Mailed check,40.29999923706055,92.5,False
777,7314-OXENN,Male,False,False,False,2,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,82.0,184.64999389648438,True
778,3758-CKOQL,Female,False,True,False,59,True,True,Fiber optic,True,True,True,True,False,True,One year,True,Credit card (automatic),107.0,6152.2998046875,False
779,0322-CHQRU,Male,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.349998474121094,89.5,True
780,5676-CFLYY,Male,False,True,True,71,True,False,DSL,False,True,False,True,True,True,Two year,True,Credit card (automatic),73.3499984741211,5154.5,False
781,7521-AFHAB,Female,False,True,True,5,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.79999923706055,220.4499969482422,False
782,0285-INHLN,Male,False,True,True,27,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Credit card (automatic),54.75,1510.300048828125,False
783,4678-DVQEO,Female,False,False,False,1,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,52.20000076293945,52.20000076293945,True
784,5125-CNDSP,Male,False,False,True,63,False,,DSL,True,True,False,True,False,False,One year,True,Bank transfer (automatic),40.599998474121094,2588.949951171875,False
785,0691-IFBQW,Female,True,False,False,46,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Electronic check,110.0,4874.7998046875,True
786,4992-LTJNE,Male,False,True,True,72,True,True,DSL,True,False,False,False,False,False,Two year,False,Bank transfer (automatic),55.29999923706055,3983.60009765625,False
787,2202-OUTMO,Female,False,True,False,34,True,True,DSL,True,False,False,True,False,False,Month-to-month,True,Bank transfer (automatic),60.849998474121094,2003.5999755859375,False
788,0810-BDHAW,Female,False,True,True,24,True,True,DSL,True,True,False,False,True,True,One year,False,Electronic check,78.4000015258789,1832.4000244140625,False
789,0229-LFJAF,Male,False,False,False,72,True,True,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),69.6500015258789,4908.25,False
790,7131-ZQZNK,Female,False,True,True,60,False,,DSL,True,False,True,True,True,True,Two year,False,Credit card (automatic),59.849998474121094,3590.199951171875,False
791,3442-ZHHCC,Male,False,False,False,68,True,True,DSL,True,True,True,False,False,True,One year,True,Credit card (automatic),76.9000015258789,5023.0,False
792,5726-CVNYA,Female,False,True,True,8,True,False,No,,,,,,,Two year,True,Mailed check,19.850000381469727,146.60000610351562,False
793,9871-ELEYA,Female,False,False,True,34,True,False,DSL,True,False,True,True,True,False,Two year,False,Credit card (automatic),67.6500015258789,2339.300048828125,False
794,4257-GAESD,Female,False,False,False,6,False,,DSL,False,False,False,False,True,True,Month-to-month,False,Credit card (automatic),45.0,298.70001220703125,False
795,5173-WXOQV,Male,False,True,False,2,True,False,DSL,False,True,False,True,False,True,Month-to-month,True,Mailed check,64.19999694824219,143.64999389648438,False
796,2040-OBMLJ,Male,False,False,False,31,True,True,Fiber optic,False,False,False,True,False,False,One year,False,Credit card (automatic),81.69999694824219,2548.64990234375,False
797,6286-ZHAOK,Female,False,True,True,20,True,True,No,,,,,,,Month-to-month,True,Bank transfer (automatic),25.549999237060547,507.3999938964844,False
798,3807-XHCJH,Female,False,True,True,1,True,False,No,,,,,,,Month-to-month,False,Electronic check,20.0,20.0,False
799,3009-JWMPU,Male,False,False,False,62,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,96.75,6125.39990234375,True
800,5671-RQRLP,Female,True,True,False,70,True,True,Fiber optic,False,False,False,False,False,False,Two year,True,Credit card (automatic),75.6500015258789,5411.39990234375,False
801,1450-GALXR,Female,False,False,False,10,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,98.5,1058.25,True
802,8859-AXJZP,Male,False,True,True,39,True,True,No,,,,,,,Two year,True,Mailed check,23.799999237060547,903.7999877929688,False
803,3174-AKMAS,Female,False,True,False,46,True,False,DSL,False,True,False,True,True,False,Two year,True,Credit card (automatic),64.19999694824219,3009.5,False
804,3138-BKYAV,Male,False,False,False,6,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,85.3499984741211,489.45001220703125,True
805,9926-PJHDQ,Female,False,True,True,72,True,True,DSL,False,False,True,False,True,True,Two year,True,Bank transfer (automatic),76.80000305175781,5468.4501953125,False
